tweet,label
«ѕндн »дЏЎн ѕ—ж” Ён «бЌ‘ге ж«бЌн«Ѕ гд «бѕ—ж” «бг” Ё«ѕе Ён «б«жбнг»н«ѕ.. Ќн««««« г’—,none
ж Џбн ’Џнѕ «ќ— «б«—ћд нд ж «б»— џ«б Џ«гбнд г« ‘ Ќя«не ѕбжё н Ён «б«жбнг»н«ѕ г«  ќ”—‘ «бг Џе ѕн ж « Ё—ћ ??,joy
:  ArabIdol д«д”н Џћ—г њњњ ‘жжжжж е№«бЌб« я н— Ў«бЏе » ћдд ????,surprise
«ббе нЏнндя «ббе нЏнндя  «Ћ—  я нн— жббе,sympathy
«бд«” ќ«нЁе .. ж Џ»«де .. гЌѕ‘.ё«ѕ— ќб«’..,fear
"«‘ уен «б«ё —у«» гдя ° Ќ шн нуЎ—ё  ду»÷н «÷хбЏя ..!??  г”«∆н«   г”«Ѕ «бќн—",love
«“«н »” ж »Џѕнд «д  Џ«—Ё д“б е ѕн е ябЁ я«г,surprise
Џг—д« г«‘Ёд« ’ндн гЋб« Ён «б«жбнг»н«ѕ ‘«нб Џбг —ж”н гЋб« яб ѕжбе »ЏЋ е« » Ќгб Џбге« жб« ‘н∆ џн— Џбге«,none
Nasralla   ёбж»д« гЏяг ждѕЏж« «ббе нЌЁ÷яг жн”бгяг жнЌгняг н«—» «бЏ«бгнд ЏЁне »б”»«Џ н««»Ў«б  —”«бе бћдѕн Џ—«ён,sympathy
«б–н нƒгд » ”«жн «бёѕ—«  «б»ѕдне »нд «б—ћб ж«бг—«е ЁЏбне «д н «»Џ «б«жбнг»н«ѕ ян н ÷Ќ бе «бќЎ«,none
еж я–« жб« я–« «нЁ«джЁн ‘ ќб«’ б«“г ндёб г” ж«е д“б »” н«ќн Ён «б—ядн«  нќжЁ,anger
«ббе нџЁ— бе жн ћ«ж“ Џде жн’»— «ебе я«д «ббе Ён Џждег жяб г”бг,sympathy
«бб»д«дннд гЌг”нд Џ«б«д ќ«»«  «б«гн—яне «я — г«  Ќг”ж Џ«б«д ќ«»«  «бб»д«дне ??  USADecides  USElections2016,surprise
ёжг дЌ—ё е«бгѕнде.,anger
Ќ’б «ббн ќ«нЁе где,fear
гд «—«ѕ г‘«еѕе г’«’ ѕг«Ѕ Ёбн‘«еѕ е–« «бгћ—г «ббЏнд.. ё»б20”де ”Ёя «бѕг«Ѕ »«б‘н‘«д Џдѕг« я«д —∆н” «бж“—«Ѕ бЏде «ббе  »ж нд нд ёг гд «ЎЁ«б Ќб»,anger
"е–« «бж«ёЏ «ббн Џ«н‘нде «еб «б”де »«бЏ—«ё ° я«д «ббе Ён Џждег  «бЌ‘ѕ нѕе” ЎЁб »«бѕ»«»е",sympathy
 —ян «бЏж«ѕ н”нЅ бб”Џжѕн«   гнд –« «бяжн н» «бдя—ењ г Џ—Ё е «б« гдяг   ж«Џ–—же н «ќж«д бёге «бЏн‘ ’Џ»е,anger
«д« б« «дў— б«Ќѕ гЋбг« «дў— «бня б«дя гбя  Џндн ё»б «д  Ќ бнд ёб»н  «б‘жё   денѕе  «бЏ—«ё,love
loaloa: «б”н”н »н“бд« яб г« нбг ё—‘нд гд ё—÷ «ж  »—Џ«  б«“г «б«”Џ«—  џбн,anger
жёЏ »Ќ»я Џбн «б«дЋн  —«днг ж д«џг гж”нён «бЎ»нЏе гЏ »Џ÷е« «б»Џ÷ Ё«д я«д Ён «” Ў«Џ я н««ѕг ёжбе« б«  —ѕѕ Ёен  Ќ» «д  ”гЏе« яб Ќнд  бжгн,joy
«бг’—не ѕнд« г‘—Ё (г’дЁе 110) X «б «нб«дѕне яжгждћ д«дЋ«д« (г’дЁе 72) »Џѕ ёбнб  д” Ў«жбе Bein 9  г’— Ён «б«жбнг»н«ѕ  —нж ѕн ћ«дн—ж 2016,none
н«  —н янЁ Ќ«б «е«бн —«” џ«—» »Џѕ «б”нжб ж Џжнг «бћдне ж“н«ѕе «”Џ«— «б»д“нд ж«б”жб«— ж«б»ж «ћ«“њ  жћЏ,sadness
"«б»ё№«Ѕ ббе ° »ёбж» гƒгде »ё÷«Ѕ «ббе жё№ѕ—е «д ёб «бн —Ќге «ббе Ёћ— «бнжг «бЌ«ћ  гЁ «Ќ Џбн »жѕ«яд  Џд Џг— нд«е“...",sympathy
жѕ«Џ« гЌгжѕ Џ»ѕ «бЏ“н“ жѕ«Џ« «бЁ н ж«б—ћб «бж”нг »дяее ќЁе «бѕг «бгЏћжд »«бгже»е,sympathy
Џ«н“нд ћѕжб г»«—н«  «б«жбнг»н«ѕ,none
б« гЁ”ќж‘ «б Џ«ёѕ..ен—ћЏж« б«ѕнѕ«”  «дн »Џѕ «б«жбнг»н«ѕ,none
н«—»н —»д« н’»—ег жн’»—д« «д« »ёжб яѕе ж«д« б”е г‘ г’ѕёе »—ѕж ж«ббе н«—»,sympathy
жё»б г« я«д н»Џ же «ж нжЁёж« Џбн «‘ —«яе Ён «б«жбнг»н«ѕ я«д б«“г «бг”ƒжбнд нЏ—Ёж« гнжбе ж« ћ«е« е «бќ«н»е,none
г‘ Ён «б«жбнг»н«ѕ бяд Ён гя«д гЎбж» Ёне  Ќѕнѕ« «б“н «бжЎдн.,none
ёжб бЏ»ё«ѕ— жб‘ж»н— дЁ”е я яг «бег  —ћЏж« Ќг«ѕе ЏЁжн г‘ ЏЁжн ѕе ‘ќ’ б«н” Ќё Ќ н «б гЋнб «бг‘—Ё Ён «б«жбнг»н«ѕ «не «бжя”е ѕн,sadness
: нёжб «бЌ”д «б»’—н : б« «ўд «д «ббе нЏ–» —ћб«р «” џЁ— .Ёёнб:бг«–«њ ё«б: янЁ нбеге «б«” џЁ«— жн—нѕ »е «–н. {жг« я«д «ббе гЏ–»еЕ,love
alnssr «ббе нжЁёег жн”ѕѕ ќЎ«ег н«—» ????,sympathy
1:     Ќ÷— я жгд џн— г« н—ћЏ г’— Ёнд «бё÷«н« «бг—ЁжЏењ гЁн‘њ б«д гЁн‘ Ќ«ће Џбне..бяд »нёжбж« «де Ё«”ѕ..»нЕ,anger
жнжг «—”б ъЇ »нд ќжЁ ж»нд ‘жё ж —ё»... жѕё«  ёб» Џн ъ  д ўг! ??,fear
«б‘Џ» «б«”»«дн г«бег Ќб н»жд «б’ѕ«—е б««Ќ”«” жб«÷гн—????????????????????????????  «б”Џжѕне «бЋ«бЋе Ён «б”где,anger
г»—жя ”«—е ”гн— «жб гнѕ«бне г’—не Ён «б«жбнг»н«ѕ ??????,joy
»н —нёж« «д б«Џ»«  гЌћ»«  »н‘«—яж« Ён «б«жбнг»н«ѕ ..Џбн «”«” «д 80%гд «бг’—н«  г‘ гЌћ»« ..жб« Џбн «”«” «дд« Ён «б” нд«  гЋб«.??,surprise
«бде«—ѕе де«∆н «бж“д «б ёнб —ЁЏ «Ћё«б +105 «Џўг Ќ«ће ггяд  ‘жЁе« Ён «б«жбнг»н«ѕ,none
Ёћ«е нёЁ «б‘Џж— жнд ен «бяб«г ..! !,surprise
гЁн‘ »Ћ г»«‘— б«Ё  «Ќ «б«жбнг»н«ѕ,none
Youness «гнд н«—» «бЏ«бгнд яд  гЏѕн жё е« жя«д  »‘Џе —»д« н жб«ег »—Ќг е,sympathy
я”»ж« «бг«дн« ж«д« «Џ »—  ѕн гЁ«ћ«е «б«жбнг»н«ѕ ќб«’ ??,surprise
rosey ёб»н г ÷«гд жн« ёб»ћ ж Ќ«” »не :( ????,sympathy
"бж «б«жбнг»н«ѕ я«д  Ён »бѕ ё—н» г‘ н÷нЏ Ёне нжгнд Ўн—«д яд  ’Џ  ед«я 4 «н«г°нжгнд «ћ«“е гЏ нжгнд жня «дѕ°«ќ—ћ гд «б’»Ќ г—ћЏ‘ џн— ббджг",none
гЏ—жЁ нж”Ё Ё«я— дЁ”е »нбЏ» Џбн ѕе»не «бяждџ Ёж Ён «б«жбнг»н«ѕ  нб« ёге,surprise
 »ён де«н д« Џ–«» жЁ—«ё њ,surprise
«”жѕ «”жѕ нЏдн ..«д« ЁЏб« ЁЏб« «б«жбнг»н«ѕ »«бд”»«бн нЏдн «бЏ«» ёжн ! ????,joy
гд «жб «б«жбнг»н«ѕ »ёжбяж« еѕ«не «д ‘«Ѕ «ббе ????????,joy
»Џнѕ«р Џд «б—н«÷е н« ћг«Џе Ён яг г‘«Џ— —ен» Ё «б«жбнг»н«ѕ Ёне г Џе Ё «бЁх—ће Џбне “н «ббЏ» ж«я — .,joy
: Ќяг «б«Џѕ«г  »Ќё  Џбн «бдг— ћ—нге «д”«дне »Ќё «бЎЁжбе яжде «Џ ёб ж еж »Џг— 17 »Ќ”» «б«гг «бг Ќѕе еж ЎЁб ж «б ег «бггжћее ÷ѕЕ,sadness
ќ«Ё г «бЎн» «»ж ”яж  гќнЁ,fear
"«ббег н« гд ёб  «ѕЏждн «” ћ» бяг ° «д’— «ќж«дд« «бг” ÷ЏЁнд Ён  ”ж—н« жЁн яб гя«д н«—» «—Ќг ÷ЏЁег ж жбн »Џд«н я «г—ег ж ё»б ‘еѕ«∆ег .",sympathy
7 ”дж«  г÷  Џбн ћ—нге Џ’«»«   Ќг«” »Ќё «д’«— «б‘—нЏе ж«еб «б жЌнѕ Ён г”ћѕ «»д  нгне ж«бЋ«— д ж«—Ће ћнб«р »Џѕ ћнб ... Ёг« д”нд« ѕг «ќж«дд«,anger
"«бЌс»  еж  Ќжнб «бёнжѕ «бн «ћдЌе°°°",love
«д« яг«д Ё«‘б Ён яб «б«бЏ«» «ббн «Ќд« Ё«‘бнд Ёне« ж яд  «” Ќё Ё—’е Ён «б«жбнг»н«ѕ,none
«бЌ«б «бгх“—н «ббн «д« Ёне !.,surprise
«д« »Џ«гб «б«жбнг»н«ѕ гЏ«гбе г”б”б«  —г÷«д ћѕ«р жё«Џѕе »‘жЁ е Ё—ћ Џбн «не жеЁя” б«не ж»ћгЏ «бгж«Џнѕ??,none
: «ббег «џЁ— б«џбн гд џ«»ж« Џд «бѕдн« «ббег «—Ќгег ж«Ќ‘—ег Ён “г—е «бг Ќ«»нд Ёня н« —» «бЏ«бгнд ..  Џ»ѕ«бе«ѕн ў«Ё— «б‘е—н  ”«ЏЕ,sympathy
гЁ ёѕе «жн Ёя—е «д няжд Ён Ќѕ ёѕн Ён «б»н .,sadness
1: ѕЁ«Џяу Џде« ж ен Т Џубн ќЎ« «г«гехг гЌ»е ; Т Џ «»я бе« »Џѕ –бяТ —хћжбе —ћжбе ....  Џгж,love
гЎ«— «бќ—Ўжг  «б«д ж’жб —∆н” «бћгеж—не «бн гЎ«— «бќ—Ўжг ‘«гќ« ж»Ўб« ббЏ“е ж«бя—«ге....  яг «д  гжежг жџ»н,anger
б««« ќб«’ .. ёЁб «б«жбнг»н«ѕ ѕн »ён Џ‘«д « ‘«∆г  ????,sadness
: г»—жя жн —»н »Џ“яг жнћЏбе ёѕг «б”Џѕ Џбняг ж«д ‘«Ѕ «ббе г« нќн» ўдяг жн»«—я Ёне жн”Џѕяг  г»—жя «бгжбжѕ Џбн «б‘—нЁ  ё—ж» ж—ѕ Е,joy
«ёжб яб  »д н«ЌжЋн н«Ќг«— жќбя »«бнгд »б«ѕ «б‘«г »Џнѕе Џд ‘д» «»жя дќб’ гд яб«»д« ждћняг »«ъ–д «ббе,anger
«Ќгѕ Ќбгн Џ”б Џ”б Џ”б Џ”б 600 Џ”б,joy
«жё«  »Ќ”ш ”бнг «бћ—н’« н »Џѕж е—»«д гд —‘ѕн «»«ўе »Ёнбг жя— «б«‘—«—!!!  loool  Lebanon,surprise
«бћ“«н— жб«ѕ «бж”ќе ќ”—«днд 2/. гд «бедѕж—«” Ён «б«жбнг»н«ѕ ??????,none
«д  ‘Џ— «дя гя”ж— бд’Ёнд ж «д Ќ н «бяб«г «б–н я«д нж«”ня бг нЏѕ я–бя,sadness
Џ«н“е «Ў»Ў» Џбн дЁ”н ж«ёжбе« «д н  Џ» н «” Ќгб н я н— гЏб‘,sadness
ен ѕн ё’ ег гЏ »Џ÷ ! ег« «б« днд »ня—еж« »Џ÷ ћѕ« жѕ«нг« н д«Ё”ж« Ён «б«жбнг»н«ѕ ! »” Ў»Џ« Ёнб»” «”Ўж—е ??,joy
"«бЌх» ехж —»нЏе »д яуЏ» Ќнду н”«бе —”жб «ббе ? г«Ќ«ћ я њ ° Ёнёжб : «”«бя г—«Ёё я Ён «бћде ? ?",love
«бнжжг ябд« Ќг«г .. new experience,joy
«еѕ«Ѕ «бн ( maha ),joy
«бнежѕ «дЁ”ег  н »—жд гд «бЏ’«»е «б’енждне «бгЌ бе бб«—«÷н «бЁб”Ўндне   ”Џжѕнжд ÷ѕ «б Ў»нЏ,anger
еж «Ќд« е«д‘жЁ «б«жбнг»н«ѕ Џбн ёд«е «нењ,none
бж я«дж« ќѕждн  «б«жбнг»н«ѕ бЏ»  Џбжёне г”«Ё«  Ўжнбе яд  ћ»  «бѕе»,none
н“г «б‘ж«» ќ—»ж «”«гн яб «б«яб« ,anger
«бгЁ—ж÷ г« д «»Џ‘ «б«жбнг»н«ѕ Џ‘«д ѕн ћ«не гЏ«д« »«бЏя” ќ«б’ ??????? »жг ??,sadness
:  «бћн‘ «бг—«»Ў дЁќ— »яг дцЏг «б—ћ«б «д г ёбж»д« гЏяг жѕЏж« д« бяг »«бд’— «бё—н» «д ‘«Ѕ «ббе ЌЁўяг «бгжбн ????,sympathy
бнењ » «Џ «нењ ѕ« «б”«ѕ«  гЏгбе««‘,surprise
ћ«гЏе дћ—«д  ж«’б  ќ»Ў« е« бг«–« де«ћг ‘ќ’ »«бЁ«ў »–н∆е гЏ «д г« ё«г »е еж  ’ЌнЌ ќЎ« гЎ»Џн ж»«бгћ«д!!«бћ«гЏе бћ»—«д,anger
: «б«дЋ№н ж—ѕе ”—Џ«д г« –»б «–« бг н”ёне« Џ«‘ёе« »№ ж«б«е г«г..,love
«ўд «дд« ”дб ён ё—н»« ”гЏ  «гн  ѕЏж« бн »«б”Џ«ѕе ??,love
г«–«  Џ—Ё Џд «бё’нг «џб» «ебе« нћня г ‘ѕѕ Ён «бѕнд «ж нћня ”—»ж  ’«нЏ г«Ёне ж”Ўне,anger
н« Ё «де «бЌ”д Џд яб «бгц“«ндн «д н ”Ќ«»е ЏЎ— гд дж— гќбжёе ??  »жЌ,love
"ќ«нЁе Џбня гд бЁе «б«н«г° е “Џбя.",fear
3 —»д« нќбнежгбя ж Ё—Ќ »нег ?,joy
«Ќд« »Џѕ яѕе д‘ —Ў Џбн бћде «б«жбнг»н«ѕ «бЏбн« Џѕг ж÷Џ «н б«Џ» г’—н «ж Џ—»н Ён гћгжЏе ж«Ќѕе гЏ б«Џ» «”—«∆нбн..,none
Elxxx «н ќ«нЁе « жеё гЏ «дн ёѕ ”жн е« ё»б,fear
«ббег «ЌЁў «еб г’— гд Џ»Ћ «бЏ«»Ћнд жяд Ён Џждег ЌЁў «ббе г’— гд «бЁ д г«ўе— где« жг«»Ўд  ед” Ќгб гЏ«я н« ”н”н Џ‘«д,sympathy
558: нёЏ ўбн Ён Ќ÷дя Ё  «гб янЁ н” ”бг бяу ..!! Џдѕе« д«г Џнд «Ќб«гн »б« ќн«б я ЏЎ—т нЁ ёѕ г”«г «дЋн,love
"еябгбя «бё«÷н жяг гд ё÷«е ябгег ггѕжЌ ‘«енд ° жяг гд ё« б «Ёб  гд Џё«» «б«—÷   ”—н» «б‘—ё бгя » «б”н”н",anger
Ўёг д«ѕ«б Ён «б«жбнг»н«ѕ ????  Moody,joy
"Џдѕг« яхд  ’џн—«р °  жёЏ  »«д «н ‘ќ’ я»н— бѕне —ћ«Ќе Џёб жЋёб .њ жбяд бг« я»х—  «д’ѕг  »«д «б«яЋ—не ( г«Џдѕя «Ќѕ ???? )",surprise
«ежд Џбнян  еждн Џбн«  н«б« Ё ѕ«ене :)  я—е я,anger
«Ќд« «бЏ—» бне »д—жЌ д‘ —я Ён «б«жбнг»н«ѕ г« дќб»д« Ён Ќ«бд« «Ќ”д ж»б«е« Ё÷«нЌ жд÷Ќя «бЏ«бг Џбнд«,sadness
«б—÷« «дн” «бдЁж”  ????г »«—янд »–я—н жб«ѕе Ћ«гд «бЌћћ «б«г«г «б—÷« Џбне «б”б«г жд”«б «ббе «д н—“ёд« Ён «бѕдн« “н«— е жЁн «б«ќ—е ‘Ё«Џ е????,love
«бнежѕ Ё«“ж« Ён «б«жбнг»н«ѕ Ён «б”»«Ќе ж«б—г«не ж—яж» «бќнб????,none
г‘ яб «д”«д »ќ«Ё гд »яжд ћу»«д ггяд «б«д”«д нќ«Ё   г« нќ”ш— Ќ«бж «ебж жнќ”— ёб» «ебж женѕ« »Ќѕ –« ж еж «бќжЁЕ,fear
«’Џ» «Ќ”«” «дя нжЌ‘я Ќѕ ќб«’ г»ё«‘ гжћжѕ гЏ«я..... ??????,sadness
н« џ«бн г ЎбЏ‘ ѕнд «»жд«,anger
«н«г «бћ“н—е «бгЁ жЌе г« яд ‘ »Ёж  д’ ”«Џе Ён «н бЏ»е Ён «б«жбнг»н«ѕ ..—»д« нд ёг гдя н« д«’— «бяб»,anger
batt «д« Џбн Ёя—е гд «бЎж«б ћѕ« Ё ЎдЎ«... Ўжб «бнжг «бЎжнб ’«ќ» »Ў —«Ќ «бЎжнб ’«Ќ» »Ў ће,joy
Џ«ж“нд —ж‘ е ё’н—е «бгѕн ббдеж÷ »«б—н«÷е «бг’—не Ён гќ бЁ «б«бЏ«» бЌ’ѕ «бгнѕбн«  Ён «б«жбнг»н«ѕ ж—ЁЏ Џбг г’—,none
«÷ЏЁ ќжЁ,fear
«б ’жн— ж «б«ќ—«ћ Ён «бг« ‘ » «Џ «б«ебн “Ё  «жн,anger
Џ‘«д яѕе ё——  «ягб Ён «бѕ—«”«  «бЏбн« »” «ббн ќ«нЁе где »—ѕж «дн »»ён »÷нЏ жё  ??,fear
Ќ—«г н«   д»нб   .. н«   »д Ў«б»   !!,surprise
н« «бЁ Ќ”—е Џбн «ббн ‘Ё ег ћѕЏ«д,sadness
г« «д г—  »ЏЋе «Ћнж»н« ж «– »«џдне «бЏўнг «Ќгѕ Џѕжне «бгн«е  —жн «бЏЎ‘«д  Ќб гЌб гж”нён «б«жбнг»н«ѕ Ён г‘еѕ нг“ћ »нд «бЌ«ће ж ё’— «б«нѕ.,sadness
«б«ќ Ё«Ѕ еж «бЌб днееееееее,joy
б«Џ» г’—н —ЁЏ Џбг  «б”Џжѕне Ён  «б«жбнг»н«ѕ?? н« ћЌ‘ ѕе г‘ ѕж—е —г÷«дне?? нќ—» »н  «б»е«нг ??,anger
”«—е ”гн— н« ћг«Џе ж «ббе Ќ«ће  Ё—Ќ ж «д ‘«Ѕ «ббе «б–е»не «б«жбнг»н«ѕ «бћ«не,joy
«ббе нЌгнег жнЌЁўег  —г“н«   џ—ѕ »’ж—е  «б«ЎЁ«б,sympathy
:        гд б« н—н ”жЅ дж«н« «”—«∆нб жЏѕг г»«б« е« »«н Ќё ббЁб”Ўндннд еж «г« «Џгн «ж гд ЁЏ .. «бЌёнёеЕ,anger
ѕгег  ёнб Џбн ёб»н Ўжб Џг—н гд ж«д« Ён «бћ«гЏе г‘ »Ќ»ег ќ«б’ »ж—”Џнѕ гнд ж«бдуш«” д«нгнд жег« г‘ »нЌ»ж« «б”ж«н”е ????????????,anger
«д« ќ«нЁе «д«г »”»» Ќбг «г»«—Ќ »ћѕ ??,fear
жбне дяжд гЏ дЁ”д« бг« ггяд «д «Ќд« д ћгЏ ябд« «б Ёян— «бЁ—ѕн Џг—е г« ћ«» д нће яжн”е Ён «бде«не .  “еёд« гд,sadness
«б”н”н нед∆ «б‘Џ» «бг’—н »«бгнѕ«бн нд Ё «б«жбнг»н«ѕ жнѕЏж ћгжЏ «б‘Џ» бб »—Џ Ён ’дѕжё  Ќн« г’—,none
е–е «бг—Ќбе «б«жбн нћня «бб«Џ» г ж — ж ќ«нЁ ждя»е «бг—Ќбе «бЋ«дне н’н— Џдѕе  »бѕ жн÷Ќя гЋб нЌн «б‘е—н ж Џ»ѕ«ббе «бЏд“н,joy
": н” ЎнЏ «бћгнЏ «д ня » ябг«  ћгнбе°° жбяд «ћгб г«Ён «бЌ» «б‘—нЁ бн”  «бябг«  ЁёЎ ..... »б «бгж«ёЁ «бг‘—шЁе",love
г№д не г »я «ћЏб ёб»я жЎд«р беј ..! ??????  «»ж «нгд ??,love
«бн «бяд —жб «де«—ѕе «ќ— нжг Ќ—«г Џбн «гя »ён Џ«н“нд д‘жЁ ѕЏ«Ѕ «б”»«Џн ж бнЋ «»ж ћжѕе «—Ќг «гд« «бЏн«де  DoaaElSebaii  LaithAbuJoda,anger
«д« г‘ Џ«—Ёе »Џѕ г« «б«жбнг»н«ѕ  ќб’ еёЏѕ «Џгб «не гЏ «Ќ“«дн жг«”«жн« н бжЌѕд« яѕе??,fear
гх‘ гЏёжб!!,surprise
«д« ед Ќ—,sadness
’ж я Ќбж б«  –»Ќ «б‘жё »«б’гш  «Ќ» ’ж я б« џѕ« Ёне »Ќе .. ? ??,love
«д н н«»  Ќ«Ёўе г‘ Ё«еге гЏдѕян‘ џн— «бћ—ћн— н«»  ќ«Ён Џбн дЁ”я «Ќд« «бг’—нннд »—ѕж«,joy
«нж‘ «”б«г гжд«е Ёжбж—“ Џё»«б г« д‘жЁ гнѕ«бне –е» Ён «б«жбнг»н«ѕ,none
«ќ— дѕ«Ѕ Ўн«—е «бѕжЌе б”е Ён Ќѕ гќ”—‘ Ё «б«жбнг»н«ѕ,none
«жжЁЁ!!!,surprise
Retweeted Ќгѕн ( г‘ Џ«н“ «яжд е«ѕг б–«  ж гЌ»Ў »” ѕе «”ж«  гЋнб бг’— Ён яб «ббЏ»«  Ён яб «б«жбнг»н«ѕ «ббн ‘жЁ е«,sadness
"б« »д «б’—ге ѕ« б”е Ён «бЁнбѕ“ ° Euler in ODE :D »” non linear жЌ«ће »б«Џ«  ќ«б’",sadness
«я » ‘нЅ бж«бѕня «‘ ё  б№ц —ћб я«д н«ќ– яб Ќ“дн гдн »÷Ќя е «»жн  «ббе н—Ќге  ћЏб «гн  Ќн« бн ”днд г«  дЏѕ жћЏбдн г« –жё Ё—«ёе« жб« Ќ“де«!,sympathy
